Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Predicted_Average_Rating
0,2017,4.8,Disability_Non-disable,0,97,97,2,1,2,0,1,26,44,0,-4,15,15,29,26,30,31,15,30,1,4,1,2,1,2,2,1,False,0.0
0,2018,5.5,Disability_Non-disable,0,98,98,3,2,2,2,1,21,29,0,1,9,12,17,17,24,27,14,34,1,2,1,1,2,2,1,3,True,1.0
0,2021,4.9,Disability_Non-disable,0,94,91,2,2,2,2,1,30,60,1,2,14,26,29,29,31,28,20,30,2,2,0,1,1,2,1,0,True,1.0
1,2018,4.6,Disability_Non-disable,0,89,89,2,1,2,0,0,17,35,13,0,5,4,18,19,23,30,14,19,1,1,2,1,0,1,1,0,False,0.0
0,2020,5.1,Disability_Non-disable,0,94,94,1,1,2,0,2,13,25,5,12,7,12,17,13,23,27,8,26,1,2,0,1,0,0,0,1,True,1.0
0,2020,5.5,Disability_Cognitive,0,113,113,1,1,1,0,0,22,35,6,13,9,10,24,25,25,29,23,37,2,2,1,1,1,1,2,2,True,1.0
0,2021,5.6,Disability_Sensory,1,95,93,2,2,0,0,0,40,54,0,-4,20,26,29,30,31,29,25,46,2,2,1,1,1,2,1,2,False,0.0
0,2018,5.1,Disability_Non-disable,0,120,120,2,1,2,2,1,28,32,0,1,12,13,18,21,19,23,12,25,2,4,1,2,2,2,2,2,False,0.0
1,2017,5.2,Disability_Non-disable,0,93,93,2,2,2,2,1,8,30,3,12,8,13,19,18,19,25,18,25,0,2,0,1,2,2,0,2,False,0.0
1,2016,5.0,Disability_Non-disable,0,120,120,3,3,2,0,0,12,27,7,15,6,15,20,17,24,23,15,21,1,2,0,1,1,1,1,2,True,1.0
0,2020,5.4,Disability_Non-disable,0,105,105,2,1,2,2,0,25,32,0,1,17,15,21,14,23,31,14,24,1,3,1,2,2,2,1,2,False,0.0
0,2018,5.4,Disability_Cognitive,1,93,93,2,1,2,2,0,10,30,6,10,4,18,22,20,23,27,10,0,2,3,1,2,1,2,1,2,False,1.0
1,2021,5.5,Disability_Non-disable,0,104,98,3,1,2,0,0,24,38,0,0,12,20,30,32,30,28,22,32,2,2,1,2,1,3,2,2,True,1.0
1,2017,5.3,Disability_Non-disable,0,116,116,2,1,1,1,0,22,29,-1,0,11,15,20,25,27,29,33,32,1,3,1,2,0,1,0,0,True,1.0
0,2018,5.5,Disability_Non-disable,0,88,88,1,1,0,0,0,21,30,0,0,15,15,19,19,22,28,11,26,2,3,1,1,1,2,2,1,True,1.0
1,2018,5.3,Disability_Non-disable,0,97,97,4,1,1,1,0,11,30,2,0,8,13,18,15,21,29,14,20,2,0,0,1,1,1,0,0,True,1.0
1,2018,4.7,Disability_Cognitive,0,92,92,4,4,2,0,0,22,28,-1,0,10,10,16,16,18,24,15,29,1,3,1,1,1,3,2,1,True,1.0
0,2018,5.4,Disability_Non-disable,0,115,115,2,2,2,2,2,21,42,0,-1,13,16,21,19,25,26,6,29,2,4,1,2,2,4,2,2,False,0.0
1,2020,5.3,Disability_Non-disable,0,94,95,2,2,1,1,1,34,51,-1,3,23,21,26,24,29,29,47,46,2,3,1,2,2,2,1,2,False,0.0
1,2017,5.7,Disability_Non-disable,0,95,95,1,1,2,0,0,26,34,0,4,12,18,19,21,24,28,37,38,2,1,1,1,0,2,0,1,False,1.0
0,2018,5.6,Disability_Cognitive,0,113,113,2,2,2,1,2,11,33,6,14,8,17,21,21,25,29,18,29,0,2,1,1,0,2,1,1,False,0.0
0,2016,5.6,Disability_Non-disable,0,114,114,2,2,2,1,1,13,28,3,10,7,13,19,26,27,29,15,22,1,4,2,2,3,2,2,2,False,0.0
0,2017,4.9,Disability_Non-disable,0,90,90,1,1,0,0,0,30,41,-1,-3,22,22,21,25,30,27,17,39,2,3,1,1,1,1,1,1,False,0.0
0,2018,5.8,Disability_Non-disable,0,114,114,3,3,1,1,1,26,43,0,3,11,16,25,30,30,30,31,20,3,4,2,2,0,2,2,2,False,0.0
0,2021,5.5,Disability_Cognitive,0,120,109,3,3,2,2,1,16,38,6,13,5,11,18,20,25,23,20,30,4,4,2,2,1,2,2,2,True,1.0
0,2020,5.2,Disability_Non-disable,0,109,109,1,1,2,2,2,21,32,-2,-2,20,19,26,23,24,24,23,25,2,3,2,2,2,2,2,2,True,1.0
0,2018,5.5,Disability_Non-disable,0,120,120,2,1,2,2,1,30,43,-2,-2,9,18,21,26,27,29,42,36,2,5,1,2,2,3,0,2,False,0.0
1,2018,5.2,Disability_Cognitive,0,95,95,2,2,2,1,1,1,22,0,9,0,9,13,14,17,22,0,23,0,2,0,0,0,1,0,0,True,1.0
0,2020,5.7,Disability_Non-disable,0,104,104,2,1,2,2,1,60,72,0,1,15,13,22,26,30,30,35,51,3,5,2,3,3,5,2,4,False,0.0
0,2016,4.7,Disability_Non-disable,0,114,114,1,1,0,0,0,27,33,14,13,18,16,23,29,30,31,20,32,1,2,1,2,0,1,2,1,False,0.0
1,2017,5.1,Disability_Non-disable,0,114,114,3,1,1,0,0,16,34,9,10,12,12,17,17,23,31,42,31,1,3,1,2,0,2,1,2,True,1.0
0,2018,4.8,Disability_Non-disable,0,89,89,3,3,2,1,0,24,41,7,4,6,15,23,22,21,27,13,29,2,4,1,2,2,4,1,2,False,0.0
1,2018,5.5,Disability_Non-disable,0,114,114,3,2,2,1,1,28,43,-1,0,11,19,26,26,27,29,30,29,3,4,1,2,2,2,2,2,False,0.0
0,2017,5.5,Disability_Non-disable,0,97,99,3,3,2,1,0,25,28,0,2,16,15,16,24,24,28,18,32,2,3,1,2,1,2,2,1,False,0.0
1,2020,4.9,Disability_Non-disable,0,91,105,3,2,2,2,1,18,42,-1,-2,14,17,25,28,29,29,44,35,1,3,1,2,1,2,0,2,False,0.0
1,2021,4.7,Disability_Non-disable,0,78,78,4,4,1,0,0,14,31,0,1,6,11,20,22,27,31,33,37,1,3,1,2,1,2,0,2,False,0.0
0,2017,5.9,Disability_Non-disable,0,95,95,3,2,2,0,1,21,38,0,-3,5,16,22,19,23,25,21,32,2,2,1,2,1,3,2,2,True,1.0
0,2016,5.2,Disability_Non-disable,0,114,114,2,1,1,1,0,21,29,0,14,8,16,22,19,25,30,16,28,2,3,1,1,1,2,2,2,False,0.0
1,2020,5.2,Disability_Non-disable,0,114,114,1,1,1,0,0,26,40,-2,-1,15,19,22,31,29,30,26,45,1,4,1,2,1,3,1,2,False,0.0
1,2020,4.6,Disability_Non-disable,0,95,95,1,1,1,1,1,35,52,2,4,15,20,21,25,28,29,31,44,2,2,1,1,1,3,2,2,False,0.0
0,2020,5.4,Disability_Non-disable,0,120,120,1,1,2,1,1,33,47,1,-2,12,16,19,21,29,30,17,39,3,3,2,2,2,3,2,2,True,1.0
1,2018,5.4,Disability_Non-disable,0,114,114,3,1,2,1,1,24,29,0,2,8,17,22,24,26,28,27,34,2,3,1,2,2,2,1,2,False,0.0
1,2021,5.6,Disability_Non-disable,0,101,96,2,1,2,1,1,27,39,4,0,9,17,21,18,27,30,10,33,2,3,1,1,1,3,1,2,True,1.0
0,2021,5.5,Disability_SocialEmotional,0,96,95,3,2,2,2,2,22,31,2,-1,17,19,25,26,29,30,26,28,4,4,2,2,4,5,2,3,False,0.0
1,2021,5.0,Disability_Non-disable,0,115,104,2,1,2,1,1,8,29,3,-3,6,14,20,20,23,27,15,42,2,3,1,2,0,2,2,3,False,0.0
0,2021,5.3,Disability_Cognitive,0,114,102,1,1,2,2,0,20,33,1,1,7,10,20,24,26,29,22,46,2,2,1,2,1,2,0,2,False,0.0
0,2018,5.9,Disability_Cognitive,1,108,108,2,1,2,2,2,12,27,-2,12,6,14,19,16,20,23,20,23,2,2,1,2,1,2,2,2,True,1.0
0,2020,5.0,Disability_Non-disable,0,114,114,3,2,2,1,1,14,28,8,-3,11,17,19,19,24,24,14,29,1,4,2,2,1,4,1,2,False,0.0
1,2018,4.9,Disability_Non-disable,0,92,92,3,3,2,1,0,21,30,0,-1,9,14,22,22,27,26,39,36,2,3,1,1,2,2,2,2,False,0.0
1,2018,5.2,Disability_Non-disable,0,92,92,2,2,1,1,1,28,32,0,1,15,16,21,26,27,26,36,39,3,4,1,2,1,4,2,2,False,0.0
0,2018,5.3,Disability_Non-disable,0,88,88,7,5,2,0,0,5,22,1,14,2,8,14,14,17,23,10,11,2,2,1,2,1,2,2,2,True,1.0
1,2016,5.7,Disability_Non-disable,0,101,101,3,3,2,1,1,26,32,0,1,14,14,18,21,26,23,29,39,3,3,1,2,0,2,1,3,False,0.0
1,2020,4.6,Disability_Cognitive,0,105,105,2,2,1,1,0,19,25,-1,0,7,15,13,14,19,26,21,32,1,3,1,1,0,2,1,2,True,1.0
0,2017,4.8,Disability_Non-disable,0,95,95,1,1,1,1,1,9,32,8,15,6,14,19,22,26,30,10,14,1,2,1,1,1,2,2,2,False,0.0
1,2021,5.3,Disability_Non-disable,0,91,89,3,2,2,0,0,43,71,1,2,19,18,27,26,30,28,81,47,3,5,2,4,4,5,2,4,False,0.0
0,2018,5.4,Disability_Physical,1,102,102,2,1,2,0,1,25,38,1,1,18,16,23,28,32,30,32,34,3,4,1,2,1,2,1,1,True,1.0
0,2020,6.1,Disability_Cognitive,1,114,114,3,1,2,2,1,15,28,6,-1,4,13,22,16,20,24,14,34,1,2,1,1,1,1,1,1,False,0.0
0,2020,5.7,Disability_Cognitive,0,101,101,2,2,2,0,2,27,32,0,-1,12,15,20,21,23,30,16,39,2,2,1,1,1,2,1,2,False,0.0
0,2021,4.7,Disability_Non-disable,0,107,96,3,3,2,2,0,21,31,0,-1,10,11,16,25,28,30,30,33,3,5,2,2,3,5,2,3,False,0.0
1,2016,5.4,Disability_Non-disable,0,114,114,3,2,0,0,0,21,23,-1,5,13,10,17,16,25,25,14,34,2,3,1,1,2,2,2,2,False,0.0
1,2018,5.4,Disability_Non-disable,0,117,117,3,3,2,1,1,21,38,0,-2,17,14,18,20,22,28,31,34,3,3,1,2,1,1,2,2,False,0.0
1,2018,4.7,Disability_Physical,0,117,117,4,4,2,1,2,23,37,0,1,13,17,20,20,23,26,31,33,1,3,1,2,1,2,1,2,False,0.0
0,2016,5.3,Disability_Non-disable,0,101,101,2,2,2,2,2,60,73,0,-2,21,21,24,32,29,29,24,32,0,4,1,2,2,4,0,0,False,0.0
1,2017,5.4,Disability_Non-disable,0,98,98,3,1,2,0,1,20,29,0,-3,13,16,24,23,24,30,30,33,1,3,1,2,2,2,2,2,False,0.0
1,2017,4.8,Disability_Non-disable,0,102,102,2,1,2,2,2,25,42,0,-1,10,16,23,26,31,32,33,31,1,4,0,3,1,4,1,1,False,0.0
1,2018,5.1,Disability_Non-disable,0,120,120,3,3,0,0,0,22,30,0,0,12,13,21,19,24,26,19,32,2,3,1,2,1,1,1,1,False,0.0
1,2021,5.8,Disability_Non-disable,0,94,91,2,1,2,2,2,16,30,0,12,8,10,20,19,26,27,30,33,2,3,1,1,2,2,0,1,False,0.0
0,2020,5.5,Disability_Non-disable,0,109,109,2,2,2,2,1,41,52,0,-1,15,32,28,29,30,30,26,50,2,4,1,2,2,2,2,2,False,0.0
1,2020,5.2,Disability_Cognitive,0,101,101,1,1,0,0,0,13,26,6,13,9,15,18,17,20,23,16,38,1,2,1,1,0,2,0,2,False,0.0
0,2018,6.0,Disability_Non-disable,0,94,94,3,1,2,2,0,17,35,10,13,6,13,16,17,16,24,14,31,1,2,0,2,1,2,0,2,False,0.0
1,2021,5.3,Disability_Non-disable,0,99,94,4,3,2,1,2,30,47,1,0,23,26,29,28,30,29,39,41,4,4,2,2,2,4,3,4,False,0.0
1,2021,4.7,Disability_Non-disable,0,98,98,5,4,1,1,0,11,22,8,10,7,8,16,11,17,20,8,20,1,2,1,1,1,2,1,1,True,1.0
0,2020,5.4,Disability_Non-disable,0,94,94,3,3,1,0,0,30,36,0,0,10,16,16,22,23,30,23,43,2,4,1,2,5,5,2,3,False,0.0
0,2020,5.7,Disability_Physical,0,112,112,2,1,2,1,1,42,50,-1,0,13,17,26,29,29,29,35,48,2,5,2,2,1,4,0,2,False,0.0
0,2020,5.7,Disability_Physical,0,109,109,1,1,2,1,2,32,51,1,0,16,23,28,27,30,30,36,45,2,3,2,2,5,5,1,4,False,0.0
0,2020,5.3,Disability_Physical,0,109,109,2,1,2,2,1,22,35,0,-3,18,17,22,24,28,28,24,40,2,2,2,2,2,2,2,2,False,0.0
1,2020,5.0,Disability_Non-disable,0,94,94,3,3,0,0,1,24,44,0,1,7,13,22,26,23,25,14,31,2,1,1,1,1,3,1,2,False,0.0
0,2018,5.2,Disability_Cognitive,1,95,95,3,2,2,0,1,29,42,0,0,14,16,20,29,29,28,34,32,3,4,1,2,2,3,2,2,False,0.0
1,2021,5.1,Disability_Non-disable,0,96,95,1,1,2,0,0,28,33,0,0,16,22,25,23,26,29,17,42,2,4,1,2,1,5,2,2,False,0.0
0,2017,5.1,Disability_Cognitive,0,93,93,1,1,1,0,0,6,27,2,14,2,7,13,16,14,22,6,4,0,2,0,1,0,1,0,1,True,1.0
1,2020,5.2,Disability_Non-disable,0,109,109,3,2,2,2,0,25,39,-1,13,8,17,24,31,30,31,27,39,1,2,1,1,2,1,1,2,False,0.0
0,2016,4.6,Disability_Non-disable,0,102,115,3,3,2,2,2,12,41,5,13,2,16,23,21,28,31,12,31,0,2,1,2,0,2,0,2,False,0.0
1,2021,5.6,Disability_Non-disable,0,95,92,1,1,2,1,0,27,32,10,14,7,10,17,24,24,29,34,36,2,1,1,1,1,2,1,1,False,0.0
0,2020,5.1,Disability_Non-disable,0,105,105,4,2,1,0,0,23,55,0,4,11,18,30,28,31,29,21,40,2,3,1,2,1,2,0,2,False,0.0
1,2020,5.6,Disability_Cognitive,0,78,78,4,3,2,0,0,2,17,5,11,1,8,18,15,15,16,11,15,0,2,1,1,0,1,0,2,True,1.0
1,2016,5.4,Disability_Non-disable,0,114,114,3,1,2,2,1,23,33,0,0,10,17,23,20,24,29,24,32,2,3,1,1,0,2,1,2,False,0.0
1,2016,4.7,Disability_Non-disable,0,103,103,2,1,2,2,0,22,31,-1,-1,8,15,18,23,25,27,33,27,1,3,0,1,1,1,2,2,False,0.0
0,2018,5.2,Disability_Cognitive,1,94,94,2,2,2,2,0,5,12,7,9,2,11,11,13,5,14,8,18,0,1,1,1,0,1,0,2,True,1.0
0,2020,5.7,Disability_Cognitive,0,112,112,2,2,2,1,2,10,30,2,12,3,9,17,19,21,26,9,27,0,1,1,1,0,2,0,2,False,0.0
0,2020,5.3,Disability_Physical,0,101,101,2,2,2,1,1,29,36,1,0,18,24,20,20,24,31,54,36,4,6,2,2,4,5,2,3,False,0.0
1,2020,5.1,Disability_Non-disable,0,113,113,3,1,2,2,2,26,34,-2,0,15,16,21,23,25,26,21,35,1,1,1,1,1,2,1,2,False,0.0
0,2016,5.2,Disability_Non-disable,0,101,101,4,2,2,1,0,16,29,3,-1,7,20,20,23,25,29,33,36,3,3,2,1,4,4,0,0,False,0.0
1,2020,5.3,Disability_Non-disable,0,105,105,2,1,2,0,2,27,36,-2,0,21,21,27,23,25,29,36,47,4,3,1,2,2,1,2,2,False,0.0
1,2020,5.4,Disability_Non-disable,0,95,95,2,1,0,0,0,22,46,-1,1,10,14,20,24,31,31,34,29,1,3,1,2,1,1,0,2,False,0.0
0,2017,5.0,Disability_Non-disable,0,94,94,2,2,0,0,0,22,31,10,0,11,15,18,20,23,26,14,30,1,1,2,2,2,2,1,2,True,1.0
1,2018,4.9,Disability_Non-disable,0,115,115,3,2,2,2,2,15,36,2,2,8,13,22,23,25,28,22,32,1,2,0,2,1,2,1,2,False,0.0
0,2017,5.1,Disability_Non-disable,0,113,113,2,1,2,0,0,13,30,0,8,7,15,25,25,25,27,25,27,2,4,1,2,1,4,0,2,False,0.0
1,2018,4.5,Disability_Non-disable,0,104,104,2,2,1,0,1,30,45,0,-1,12,15,30,25,25,32,21,28,0,1,1,2,2,3,0,2,True,1.0
0,2020,4.9,Disability_Non-disable,0,115,115,2,2,2,1,1,26,35,0,0,9,14,22,27,27,28,33,37,2,2,1,2,2,2,2,2,False,0.0
0,2020,5.5,Disability_Non-disable,0,104,104,2,1,2,2,1,52,59,0,1,15,15,28,27,29,29,25,43,2,4,1,2,1,3,2,2,False,0.0
0,2020,4.8,Disability_Non-disable,0,97,97,2,1,2,2,2,21,32,0,4,5,12,17,25,28,29,23,27,2,3,0,1,0,1,0,3,False,0.0
0,2021,5.1,Disability_Non-disable,0,95,92,3,3,2,0,1,3,36,1,17,5,15,19,19,20,25,11,17,1,3,1,1,0,1,1,1,False,0.0
1,2021,5.2,Disability_Non-disable,0,113,105,2,1,2,1,0,24,42,0,-3,14,21,21,23,28,28,32,39,2,4,1,2,1,5,0,2,False,0.0
0,2018,5.5,Disability_Cognitive,0,97,97,2,2,1,0,1,8,16,1,13,0,8,16,10,16,18,5,7,1,3,0,1,1,2,0,2,True,1.0
0,2020,5.1,Disability_Non-disable,0,108,108,3,3,2,1,1,13,33,4,10,9,16,27,24,27,29,19,20,1,3,1,2,0,2,0,2,False,0.0
0,2020,5.7,Disability_Non-disable,0,94,94,1,1,1,1,1,45,61,1,2,13,24,29,25,28,28,51,46,2,3,1,2,2,2,2,2,False,0.0
1,2020,4.6,Disability_Non-disable,0,95,95,2,2,2,1,2,15,31,4,11,4,13,18,18,21,26,16,36,2,1,1,1,1,1,1,0,False,0.0
1,2018,5.2,Disability_Cognitive,0,108,108,3,3,2,0,2,8,28,0,14,5,12,19,20,25,25,10,21,1,2,1,1,1,1,0,2,True,1.0
1,2016,5.4,Disability_Non-disable,0,104,104,3,2,2,0,1,42,67,0,2,15,14,22,26,28,27,30,34,2,3,1,1,1,2,2,2,False,0.0
1,2021,5.2,Disability_Non-disable,0,92,87,2,1,2,0,0,25,30,0,0,12,11,19,17,25,28,15,35,1,2,1,2,1,2,2,2,True,1.0
0,2016,5.5,Disability_Non-disable,0,120,120,2,1,2,1,1,28,42,11,-1,14,14,22,21,24,29,17,37,2,2,1,3,4,4,1,2,False,0.0
1,2018,5.3,Disability_Non-disable,0,112,112,4,3,2,0,1,24,36,2,0,12,17,19,25,27,26,29,24,2,2,1,2,1,2,2,1,True,1.0
0,2021,5.7,Disability_Non-disable,0,94,91,2,1,2,0,0,4,29,2,15,5,16,18,15,16,15,7,12,1,2,0,1,0,2,0,2,True,1.0
1,2017,4.9,Disability_Non-disable,0,116,116,2,1,1,1,0,28,38,-1,0,13,18,24,21,25,29,21,30,1,2,1,1,1,0,1,0,False,0.0
0,2020,4.6,Disability_Non-disable,0,94,94,1,1,2,2,2,10,28,10,15,2,8,19,23,18,23,3,20,1,5,1,2,0,4,0,2,False,0.0
1,2020,5.7,Disability_Non-disable,0,116,116,5,5,2,0,0,14,36,7,10,6,17,21,25,28,27,22,27,1,1,1,2,1,2,0,1,True,1.0
0,2020,5.0,Disability_Non-disable,0,98,98,3,2,2,0,0,22,26,10,12,13,12,22,20,22,23,9,24,1,3,1,2,0,3,1,2,False,0.0
1,2018,5.7,Disability_Non-disable,0,108,108,2,1,2,1,2,22,29,-1,-1,8,18,29,24,27,26,28,30,3,3,1,2,2,2,1,2,False,0.0
0,2017,5.2,Disability_Non-disable,0,95,95,2,1,2,0,1,27,40,0,0,9,13,25,28,24,26,23,37,3,3,1,2,0,1,2,2,True,0.0
0,2020,5.8,Disability_Physical,0,95,95,1,1,2,1,1,52,75,0,-1,26,24,27,29,30,31,38,50,3,4,2,2,2,4,2,2,False,0.0
1,2017,5.9,Disability_Non-disable,0,98,98,4,3,2,2,0,30,28,1,0,14,22,22,24,25,29,25,36,3,4,1,2,2,2,2,4,False,0.0
1,2016,5.3,Disability_Cognitive,0,116,116,3,2,1,1,0,5,32,2,11,4,7,19,23,25,28,8,23,1,3,1,2,1,2,0,0,False,0.0
1,2018,5.0,Disability_Non-disable,0,95,95,2,2,2,0,2,40,60,0,1,22,30,27,28,28,27,27,31,3,4,1,2,0,4,2,2,False,0.0
1,2021,4.8,Disability_Non-disable,0,107,96,1,1,2,2,2,31,47,0,0,15,12,20,20,24,29,9,28,2,2,0,1,1,3,0,2,False,0.0
0,2021,5.4,Disability_Non-disable,0,95,92,2,1,2,2,2,28,34,16,17,8,15,20,23,26,27,37,42,2,4,2,2,2,5,1,5,True,1.0
0,2021,5.4,Disability_Non-disable,0,94,91,2,2,0,0,0,45,61,1,0,27,28,28,28,33,30,41,48,3,4,1,2,2,4,0,1,False,0.0
0,2020,4.9,Disability_Cognitive,0,78,78,2,2,0,0,0,2,10,0,7,1,5,10,11,8,11,1,2,0,2,0,1,0,0,0,2,True,1.0
1,2017,5.0,Disability_Cognitive,0,95,95,3,3,0,0,0,13,31,0,12,10,11,19,21,25,27,19,19,1,2,1,2,0,0,0,2,True,1.0
0,2018,5.8,Disability_Non-disable,0,95,95,3,1,2,0,1,25,37,0,0,13,19,26,26,24,28,22,32,2,3,1,2,0,2,2,1,True,1.0
1,2018,5.0,Disability_Non-disable,0,95,95,1,1,2,0,0,25,38,-1,1,11,13,22,25,28,28,22,37,3,3,1,2,1,3,0,2,True,1.0
1,2016,5.3,Disability_Non-disable,0,101,101,3,1,2,0,0,25,37,0,-1,10,14,21,27,27,30,33,37,2,4,1,1,2,2,0,0,False,0.0
1,2020,4.8,Disability_Non-disable,0,78,78,2,1,0,0,0,9,30,1,14,3,19,18,21,25,25,18,25,1,3,0,1,1,2,0,2,True,1.0
1,2020,5.5,Disability_Cognitive,1,110,110,1,1,2,1,0,6,30,6,15,1,12,14,20,23,25,4,18,0,1,0,1,0,1,0,1,True,1.0
1,2017,4.6,Disability_Non-disable,0,114,114,1,1,1,1,0,10,39,3,15,5,6,20,22,25,29,8,11,0,2,0,1,0,2,0,2,False,0.0
0,2017,4.6,Disability_Non-disable,0,97,97,4,3,0,0,0,18,30,-1,13,5,7,18,19,24,24,22,27,2,3,1,1,0,0,0,2,True,1.0
1,2017,4.7,Disability_Cognitive,1,89,89,2,2,1,0,0,21,30,0,0,10,9,18,19,19,27,19,25,2,2,1,1,0,1,0,1,False,1.0
1,2018,5.5,Disability_Non-disable,0,112,112,4,3,2,0,0,25,33,-1,2,15,18,25,27,30,29,44,40,1,2,1,1,2,2,0,2,False,0.0
1,2018,5.1,Disability_Non-disable,0,116,116,1,1,0,0,0,25,34,0,-4,8,14,19,29,30,32,30,32,2,3,1,2,0,2,2,2,True,1.0
1,2018,5.1,Disability_Non-disable,0,115,115,2,2,0,0,0,8,29,-2,11,9,10,17,10,16,27,17,26,1,3,0,1,1,2,0,3,True,1.0
0,2018,4.9,Disability_Non-disable,0,95,95,3,3,2,0,0,30,42,1,0,16,17,25,21,22,23,27,34,2,2,1,2,1,1,1,2,False,0.0
0,2021,5.4,Disability_Non-disable,0,104,98,3,2,2,2,0,30,43,0,1,11,13,27,24,27,28,43,42,2,4,2,2,1,2,0,2,True,1.0
0,2018,5.2,Disability_Cognitive,1,95,95,3,1,0,0,0,36,47,0,0,22,13,17,15,20,24,14,35,1,3,1,2,1,5,0,2,False,0.0
1,2016,5.2,Disability_Physical,0,101,101,2,1,2,2,2,59,70,0,2,27,25,29,33,29,31,28,30,3,4,1,2,1,2,0,2,False,0.0
1,2020,5.3,Disability_Cognitive,0,108,108,3,3,2,2,2,19,27,10,10,8,10,23,23,19,27,21,22,2,3,1,2,1,2,1,1,True,1.0
0,2020,5.4,Disability_Non-disable,0,104,104,3,2,2,2,2,35,49,0,-1,16,14,26,24,24,29,26,45,2,4,2,2,2,5,2,4,False,0.0
1,2017,5.6,Disability_Cognitive,0,113,113,3,2,2,1,1,8,33,1,13,9,12,17,24,28,29,22,28,1,3,1,1,0,2,1,2,True,1.0
1,2020,4.6,Disability_Non-disable,0,109,109,2,1,2,2,1,36,55,-1,0,20,19,28,31,31,29,43,44,3,3,2,2,2,2,2,2,False,0.0
0,2021,5.5,Disability_Non-disable,0,95,93,3,3,1,0,0,21,40,1,14,5,8,23,21,24,30,17,30,1,2,1,2,1,2,2,1,True,1.0
1,2017,4.9,Disability_SocialEmotional,0,97,97,3,1,2,0,0,22,27,-1,4,11,7,15,17,21,28,25,35,1,1,1,1,3,0,2,1,False,0.0
1,2017,5.7,Disability_Cognitive,1,97,97,2,2,1,0,0,15,28,0,15,8,11,18,17,19,22,16,22,2,1,1,1,2,2,1,1,True,1.0
0,2017,5.3,Disability_Cognitive,0,95,95,2,1,2,0,1,17,30,0,-1,9,13,23,23,23,26,26,28,0,3,1,2,0,4,0,2,True,1.0
1,2017,4.7,Disability_Cognitive,0,89,89,4,2,0,0,0,0,6,0,2,0,0,4,3,7,9,1,0,0,1,0,1,0,1,0,1,True,1.0
1,2018,4.9,Disability_Physical,0,95,95,4,2,2,0,0,19,32,-1,1,13,11,21,18,22,26,24,34,2,2,1,2,0,2,1,1,False,0.0
1,2021,5.0,Disability_Non-disable,0,104,98,1,1,2,0,0,24,37,0,0,7,12,20,21,21,23,33,33,2,3,1,2,1,2,2,2,True,1.0
0,2018,5.1,Disability_Non-disable,0,100,100,3,2,1,0,0,19,32,4,-2,5,11,17,18,26,28,17,30,2,4,1,2,2,2,1,2,True,1.0
0,2020,5.5,Disability_Cognitive,0,95,95,2,2,2,0,0,20,32,10,17,12,9,17,19,23,25,30,36,2,2,1,2,1,2,0,2,False,1.0
0,2017,5.3,Disability_Non-disable,0,97,97,2,2,2,1,0,23,26,0,1,13,14,16,20,21,25,14,26,2,2,1,1,1,1,0,2,True,1.0
0,2017,6.1,Disability_Non-disable,0,94,94,2,1,2,0,0,18,31,3,15,8,14,20,14,21,23,12,35,2,2,1,1,2,1,1,0,False,0.0
1,2016,5.6,Disability_SocialEmotional,0,97,97,3,2,2,1,2,19,32,6,13,12,12,18,21,28,30,8,14,1,2,0,1,1,2,0,2,False,0.0
0,2016,5.0,Disability_Non-disable,0,114,114,3,2,2,1,2,29,45,0,2,15,18,26,24,29,29,45,35,2,4,1,2,2,3,1,1,False,0.0
1,2018,5.3,Disability_Non-disable,0,95,95,1,1,2,0,0,16,24,6,10,8,12,14,19,19,26,14,32,1,2,1,1,1,1,2,2,False,1.0
0,2017,4.9,Disability_Non-disable,0,97,97,2,1,2,0,1,25,44,0,-2,4,12,25,16,24,27,18,36,1,3,1,2,1,3,0,2,False,0.0
1,2017,5.1,Disability_Non-disable,0,97,97,2,1,0,0,0,22,31,-1,-1,7,13,24,21,25,25,13,37,1,3,0,2,0,2,0,2,True,1.0
1,2018,4.9,Disability_Non-disable,0,108,108,2,2,0,0,0,11,26,0,14,4,6,21,19,19,25,17,28,1,2,1,2,0,1,0,1,False,0.0
1,2017,5.3,Disability_Non-disable,0,94,94,1,1,0,0,0,17,30,0,12,8,13,21,16,20,20,24,28,2,2,1,1,2,3,1,2,True,1.0
1,2017,4.9,Disability_Cognitive,0,116,116,1,1,0,0,0,6,24,5,11,-1,13,14,12,16,21,9,12,0,3,1,2,0,1,0,0,True,1.0
1,2020,4.7,Disability_Non-disable,0,109,109,3,2,2,2,1,27,40,1,2,14,17,22,22,30,28,26,43,1,3,1,1,2,2,1,2,False,0.0
0,2018,5.5,Disability_Cognitive,1,95,95,3,1,2,1,0,0,13,-1,10,3,6,8,9,8,18,2,-1,0,1,0,1,0,0,1,0,True,1.0
